Date,precipitation,precipitation_ewma_30d,target_runoff
2014-04-10,0.0146657227446667,0.0736964648988097,4.470348358154297e-05
2014-04-11,0.043612097897494,0.071755537995499,0.0001639127731323
2014-04-12,0.294132403439562,0.0861024325402773,0.0010430812835693
2014-04-13,0.1185923814723821,0.0881985582778324,0.0004172325134277
2014-04-14,0.1099318265573856,0.0896007046184488,0.0003725290298461
2014-04-15,0.0008344650268554,0.0838738504512492,0.0
2014-04-16,1.073560586178246,0.1477246075949264,0.0050216913223266
2014-04-17,0.1111209391524425,0.1453630805986371,0.0003576278686523
2014-04-18,0.0143527984164393,0.1369108043288179,4.470348358154297e-05
2014-04-19,0.1025199890136718,0.1346920420504214,0.0003427267074584
2014-04-20,0.0035762786865234,0.1262329605430731,2.9802322387695312e-05
2014-04-21,0.4591941833496094,0.1477143297563981,0.0016838312149047
2014-04-22,0.0081956386566162,0.1387131238789928,2.9802322387695312e-05
2014-04-23,0.1229047775268554,0.1376932305659517,0.0005066394805908
2014-04-24,0.2574821906478064,0.1454215505712326,0.0008493661880493
2014-04-25,0.0056535005228397,0.1364042570197234,2.9802322387695312e-05
2014-04-26,0.0010371208141179,0.1276708933935554,0.0
2014-04-27,0.4674829502846478,0.1495942519026581,0.0015050172805786
2014-04-28,0.0187158584594726,0.1411504845837429,5.960464477539063e-05
2014-04-29,0.0500082969665527,0.13527034344715,0.0001490116119384
2014-04-30,0.0080138444218391,0.1270602467358396,2.9802322387695312e-05
2014-05-01,0.0428386397857138,0.1216265946745412,0.0001490116119384
2014-05-02,0.7449328899156171,0.1618399040449332,0.0028908252716064
2014-05-03,2.416035532917249,0.3072718801012116,0.0118911266326904
2014-05-04,0.3993958234786987,0.313215360319114,0.0013709068298339
2014-05-05,0.8160978553632958,0.3456593922574483,0.0036209821701049
2014-05-06,0.9125053881575697,0.3822301016703594,0.0036209821701049
2014-05-07,2.587822069472168,0.5245263576575729,0.0124275684356689
2014-05-08,2.8518319128920666,0.6746751031565725,0.0156611204147338
2014-05-09,57.98790901718576,4.372303097610068,7.4965208768844604
2014-05-10,1.185739040369782,4.166718319723598,0.0101476907730102
2014-05-11,0.0003576278686523,3.897920855732957,0.0
2014-05-12,0.001286001918288,3.646525058712656,7.450580596923828e-06
2014-05-13,0.0017032524510796,3.411375264760296,0.0
2014-05-14,2.1681501038983697e-05,3.191287936808086,0.0
2014-05-15,0.0,2.985398392497887,0.0
2014-05-16,0.0004261732051702,2.7928195396402926,0.0
2014-05-17,0.1467764377593994,2.6221070814544287,0.0006705522537231
2014-05-18,0.2277320963912643,2.467631275966483,0.0010132789611816
2014-05-19,0.0065631927554932,2.3088526899528707,4.470348358154297e-05
2014-05-20,0.022292137145996,2.161332654287911,0.0001192092895507
2014-05-21,0.0095164248818946,2.0225058007778456,2.9802322387695312e-05
2014-05-22,0.0397981289665949,1.894589176790023,0.0001639127731323
2014-05-23,0.1183778046538464,1.7799948947167212,0.0005364418029785
2014-05-24,0.0072568655014038,1.6656246992834751,4.470348358154297e-05
2014-05-25,12.616440653800964,2.372128954413636,0.0942945480346679
2014-05-26,10.248887538807594,2.880306927600343,1.6035139560699463
2014-05-27,0.1599490642547607,2.7047999686748216,0.0008419156074523
2014-05-28,0.0079452990462414,2.5308093448278166,4.470348358154297e-05
2014-05-29,0.0008523463179699,2.367586312665891,0.0
2014-05-30,0.0044801290641771,2.2151278492077164,1.4901161193847656e-05
2014-05-31,0.0043431200538179,2.072496576359078,0.0
2014-06-01,0.0189313782357203,1.9400084990607969,8.940696716308594e-05
2014-06-02,19.030591845535128,3.042626779478496,1.0391920804977417
2014-06-03,5.680873735570913,3.212836260516716,0.2163350582122802
2014-06-04,0.0079114112168099,3.006066915400593,4.470348358154297e-05
2014-06-05,0.0008598613625565,2.8121825893336228,0.0
2014-06-06,2.002348509222429e-06,2.63075158372168,0.0
2014-06-07,0.045672059059143,2.4639722595499034,0.00019371509552
2014-06-08,0.7924169300963513,2.3561299802303197,0.0038743019104003
2014-06-09,1.3452321290401414,2.2909107640245017,0.0071823596954345
2014-06-10,0.0119596719692083,2.143881661311257,4.470348358154297e-05
2014-06-11,0.2190351485182873,2.019698015324614,0.0009089708328247
2014-06-12,0.7928907871246338,1.9405491618923567,0.0046491622924804
2014-06-13,7.875549793197933,2.323452428428201,0.0505894422531127
2014-06-14,1.7886757849510104,2.288950709494189,0.0112801790237426
2014-06-15,0.1057386398315429,2.1480983179030506,0.0005066394805908
2014-06-16,0.4816949367523193,2.040588422344939,0.0020116567611694
2014-06-17,0.4271260260111376,1.9364940741943717,0.0022947788238525
2014-06-18,0.107615467868527,1.8185019060443173,0.0004172325134277
2014-06-19,0.1660138368606567,1.7118897725485973,0.0007450580596923
2014-06-20,2.942691055125124,1.7912963069083734,0.014573335647583
2014-06-21,0.0082135200827337,1.6762587077583322,2.9802322387695312e-05
2014-06-22,0.0091493129730224,1.5687032629334736,4.470348358154297e-05
2014-06-23,0.0,1.4674966008087336,0.0
2014-06-24,0.0008523463179699,1.3728743908415877,0.0
2014-06-25,0.0699162483215332,1.2888125751951325,0.0002533197402954
2014-06-26,0.5955278872420422,1.2440845308110622,0.002145767211914
2014-06-27,3.4797072409560315,1.3883182540462216,0.0160932540893554
2014-06-28,6.563502550022804,1.7222011118511626,0.0344067811965942
2014-06-29,0.3017514026737444,1.6305591951300389,0.0011622905731201
2014-06-30,0.0014130424688119,1.5254529917325403,0.0
2014-07-01,0.0410228967666626,1.429683308186355,0.0001788139343261
2014-07-02,0.1855146418279218,1.349414361969682,0.0007301568984985
2014-07-03,0.3007076308563228,1.281755863188175,0.0010058283805847
2014-07-04,0.1963269021416636,1.2117281882819486,0.0007078051567077
2014-07-05,5.7845973018579855,1.506752002061048,0.035405158996582
2014-07-06,7.424861192646404,1.888565498227845,0.0459402799606323
2014-07-07,9.790596365860438,2.398373941300916,0.0659823417663574
2014-07-08,36.20465099817238,4.579424074002301,2.22209095954895
2014-07-09,11.743798851966858,5.041641801612918,1.4626532793045044
2014-07-10,2.7044713497161865,4.890856611167967,0.0185370445251464
2014-07-11,14.786392450332642,5.52927827821085,0.1452267169952392
2014-07-12,20.20672857761241,6.476210555591596,0.2957358956336975
2014-07-13,5.611652135847578,6.420432593027466,0.0576972961425781
2014-07-14,12.880606168494069,6.837217984993054,0.1853704452514648
2014-07-15,7.844846294347008,6.902226263015891,0.0957995653152465
2014-07-16,3.218412399291992,6.664560852453059,0.0376403331756591
2014-07-17,0.2167850731780163,6.248575318306283,0.0019893050193786
2014-07-18,1.36643648147583,5.933598619155933,0.0108703970909118
2014-07-19,12.044438719744477,6.327846367581,0.1369416713714599
2014-07-20,5.122638213038044,6.250091002771777,0.0496357679367065
2014-07-21,3.5083554216726043,6.073204836249251,0.0303834676742553
2014-07-22,1.0572850703169934,5.749597109414912,0.0086873769760131
2014-07-23,2.547770738601685,5.54302766613664,0.0247508287429809
2014-07-24,0.3181695937541917,5.205940048563579,0.0024884939193725
2014-07-25,0.9820099539297188,4.933428429554943,0.0078678131103515
2014-07-26,9.85473692406913,5.250932203394568,0.1196712255477905
2014-07-27,48.245409131045136,8.024769424533314,5.083128809928894
2014-07-28,67.87969172000885,11.886377314563994,9.22270119190216
2014-07-29,18.372923135757446,12.304864141737768,0.7519274950027466
2014-07-30,28.07391583919383,13.32222231576719,2.7845054864883423
2014-07-31,0.0613998163316864,12.466685380319738,0.0009089708328247
2014-08-01,1.1369086678314488,11.735732044030172,0.0157877802848815
2014-08-02,0.0730335711409679,10.983299884488932,0.0008940696716308
2014-08-03,0.6499528884837957,10.31663233635957,0.0074058771133422
2014-08-04,4.872441291812635,9.965394204453318,0.0749677419662475
2014-08-05,5.166808027013303,9.655807999457188,0.2506822347640991
2014-08-06,0.6388574838638306,9.07406925651568,0.0076591968536376
2014-08-07,0.1050185744588816,8.495420825415243,0.0011324882507324
2014-08-08,0.6150081268287977,7.987007102925795,0.0062137842178344
2014-08-09,0.1490712165832519,7.481333819935954,0.001460313796997
2014-08-10,1.114773750259701,7.070588008989099,0.0105351209640502
2014-08-11,2.6193857192993164,6.783413667718792,0.0326037406921386
2014-08-12,2.477377653121948,6.505604892583512,0.0312477350234985
2014-08-13,1.3310909271240234,6.171765281908706,0.0151097774505615
2014-08-14,1.1545121669769287,5.848071532558269,0.0143945217132568
2014-08-15,0.3008010150438167,5.490183112073466,0.0027567148208618
2014-08-16,0.435059735195864,5.164046120016847,0.0038295984268188
2014-08-17,0.8841156959533691,4.88792157652888,0.0068843364715576
2014-08-18,3.1600222435486103,4.776444200207573,0.0375807285308837
2014-08-19,1.3638795171004858,4.55627873678131,0.0158697366714477
2014-08-20,0.2508430459400301,4.278508692210904,0.0020265579223632
2014-08-21,0.0851154327392578,4.00796719159983,0.0006705522537231
2014-08-22,1.3198673723309184,3.8345413968082873,0.0102818012237548
2014-08-23,1.7285645008087158,3.698671919647025,0.0182390213012695
2014-08-24,6.416589021682739,3.874021410100942,0.0809431076049804
2014-08-25,4.510307312006745,3.9150721134497033,0.0545978546142578
2014-08-26,16.203129291511686,4.707849995905315,1.3276785612106323
2014-08-27,27.711713314051423,6.1919702099792575,1.840636134147644
2014-08-28,54.442252663307045,9.30489165858105,8.032411336898804
2014-08-29,28.94528612728209,10.572013882368214,2.900540828704834
2014-08-30,27.096056194238827,11.638081128295353,3.646649420261383
2014-08-31,25.40799333087307,12.526462560719722,4.133254289627075
2014-09-01,2.609211539493117,11.886639914188974,0.0556111335754394
2014-09-02,0.1754557294475489,11.131079644205656,0.002443790435791
2014-09-03,0.8384534825154333,10.467039246677254,0.0110566616058349
2014-09-04,3.795614098464739,10.036624720986126,0.0725984573364257
2014-09-05,9.812289476371916,10.022151479398111,0.3512352705001831
2014-09-06,30.395842653376803,11.3365831680419,1.596629619598389
2014-09-07,5.757232298208237,10.97662504740747,0.1467466354370117
2014-09-08,0.6227940320968628,10.308635949645495,0.0085532665252685
2014-09-09,0.0414252281188964,9.646235257934103,0.0005215406417846
2014-09-10,5.909734964365754,9.40517072286518,0.1121610403060913
2014-09-11,0.8858144283294678,8.855534832895135,0.0108927488327026
2014-09-12,9.089607000248634,8.870636263046974,0.2426058053970337
2014-09-13,1.3154954185097267,8.383207821463927,0.0173971056938171
2014-09-14,4.825884499382482,8.15370309100706,0.0865906476974487
2014-09-15,8.633068894198459,8.184629917019409,0.1752227544784546
2014-09-16,19.841560798528945,8.936689973890992,3.032088279724121
2014-09-17,7.858666777508461,8.867140090253411,0.1971125602722168
2014-09-18,19.18315589426811,9.532689496964036,2.899453043937683
2014-09-19,19.90407407271277,10.201811082496214,2.446368336677552
2014-09-20,13.137400150299072,10.391203925580273,1.082688570022583
2014-09-21,0.838469568407163,9.774898483182008,0.0135302543640136
2014-09-22,0.7003656655797386,9.18944475301412,0.0096857547760009
2014-09-23,2.506024471585988,8.758256347760693,0.0451952219009399
2014-09-24,1.6412466763995326,8.299094433479327,0.0209361314773559
2014-09-25,3.807285150287498,8.009300286176629,0.0666379928588867
2014-09-26,0.5430847683101092,7.527608962443305,0.0064373016357421
2014-09-27,0.6223917007446289,7.082111074591778,0.0070035457611083
2014-09-28,0.2262830734238718,6.639799590645462,0.0024139881134033
2014-09-29,0.0818282365457889,6.216704664574516,0.0008493661880493
2014-09-30,0.9804427622839283,5.87888131603964,0.0096410512924194
2014-10-01,0.8586663058736121,5.55499647667409,0.0089406967163085
2014-10-02,0.5728737980348342,5.233569207084461,0.0052303075790405
2014-10-03,0.3459006546790988,4.918235752090567,0.0031143426895141
2014-10-04,0.5908042193141227,4.6390466209437,0.0051259994506835
2014-10-05,5.113255977562403,4.669640772983616,0.064849853515625
2014-10-06,1.1375784873735029,4.441765786815222,0.0116527080535888
2014-10-07,1.3619691132475964,4.2430692272302135,0.0117272138595581
2014-10-08,0.8473956140910843,4.023993510253495,0.0071674585342407
2014-10-09,0.5571424960066906,3.800325702882734,0.0045597553253173
2014-10-10,0.0584933338245718,3.558917162943498,0.0004768371582031
2014-10-11,3.271934493511708,3.5404021520124145,0.0343620777130126
2014-10-12,16.993322968477997,4.408332527268259,0.2063661813735962
2014-10-13,0.0460684299419256,4.126896133892367,0.0004768371582031
2014-10-14,1.1217228670830082,3.9330139876466017,0.0102370977401733
2014-10-15,1.7654597759246826,3.793171780438736,0.0168383121490478
2014-10-16,1.1196747850590327,3.6206881033174656,0.010654330253601
2014-10-17,1.1033700036762184,3.458280483985772,0.0097602605819702
2014-10-18,0.1462101936340332,3.2445985297695312,0.0011771917343139
2014-10-19,1.4883995054333354,3.131295366909132,0.0158250331878662
2014-10-20,0.0008553265615773,2.9293314933383217,0.0
2014-10-21,0.6473064422607422,2.782104070688156,0.0048726797103881
2014-10-22,0.567126274063412,2.639202277357527,0.0042319297790527
2014-10-23,0.6261050700118176,2.5093250381739334,0.0045597553253173
2014-10-24,0.3651708363463513,2.370992509023767,0.0026077032089233
2014-10-25,5.021589780881186,2.5419987846274714,0.0522360205650329
2014-10-26,7.474092578661384,2.8601983842425627,0.0797808170318603
2014-10-27,13.473033905029297,3.5448974500997714,1.7620697617530825
2014-10-28,0.8544325828552246,3.3713190715678656,0.0073760747909545
2014-10-29,0.0008672474791637,3.1538705667879494,1.4901161193847656e-05
2014-10-30,0.0008523463179699,2.950450036435048,0.0
2014-10-31,0.000441074366364,2.7601268775919072,0.0
2014-11-01,0.5511008245662197,2.6176090677192825,0.0041425228118896
2014-11-02,0.0,2.448731063350297,0.0
2014-11-03,0.0008553265615773,2.2908035964607016,7.450580596923828e-06
2014-11-04,0.0012813263197131,2.1430924822580573,7.450580596923828e-06
2014-11-05,0.0004261732051702,2.0048559461901294,0.0
2014-11-06,0.0017195938930569,1.8756213428161248,1.4901161193847656e-05
2014-11-07,0.0012874602361989,1.7546965761980653,0.0
2014-11-08,0.0653044562000104,1.6457035361981909,0.00038743019104
2014-11-09,9.360910834743663,2.14345884578177,0.0942796468734741
2014-11-10,0.6765753029753796,2.048821197858777,0.0051259994506835
2014-11-11,0.9907162793751922,1.9805563644082236,0.006645917892456
2014-11-12,2.399790286915504,2.0076037142474026,0.0219494104385375
2014-11-13,1.0867416858673096,1.9481932608035255,0.0070631504058837
2014-11-14,1.0091602793131926,1.8876104878041493,0.0067055225372314
2014-11-15,0.1787126063277355,1.777359011579865,0.0011622905731201
2014-11-16,0.1601904629637829,1.6730255568304406,0.0010132789611816
2014-11-17,0.0031185309694592,1.5652896196781194,1.4901161193847656e-05
2014-11-18,0.1552730797698132,1.4743208106517771,0.0009536743164062
2014-11-19,1.154298603580628,1.453674216647187,0.0068247318267822
2014-11-20,0.0397890805174938,1.362455820767852,0.0002384185791015
2014-11-21,0.0021517276422855,1.2746942663726544,1.4901161193847656e-05
2014-11-22,0.0016927718320403,1.1925651376926147,0.0
2014-11-23,0.0019611278503361,1.115751975767307,0.0
2014-11-24,0.0354987705577514,1.0460582205924966,0.00019371509552
2014-11-25,1.8820173863787204e-05,0.9785718076622624,0.0
2014-11-26,0.000441074366364,0.915466599062527,0.0
2014-11-27,0.0004351138045421,0.8564323096910441,0.0
2014-11-28,0.0008553265615773,0.8012337946504334,0.0
2014-11-29,0.0,0.7495412917697604,0.0
2014-11-30,0.0004351138045421,0.7012118609332947,0.0
2014-12-01,0.0008702277227712,0.6560285297584222,0.0
2014-12-02,0.0016987324507056,0.6138137041256663,0.0
2014-12-03,0.0,0.5742128199885266,0.0
2014-12-04,0.0,0.53716683160217,0.0
2014-12-05,0.0004351138045421,0.5025389788410327,0.0
2014-12-06,0.0,0.4701171092383854,0.0
2014-12-07,0.0008523463179699,0.4398419632435199,0.0
2014-12-08,0.0008642672355563,0.4115208215655868,0.0
2014-12-09,0.0004231928869558,0.3849983939089009,0.0
2014-12-10,0.1966382605473882,0.3728461272404162,0.0009536743164062
2014-12-11,0.0131309031417004,0.3496386934275959,7.450580596923828e-05
2014-12-12,0.0046193854359444,0.3273793832345861,1.4901161193847656e-05
2014-12-13,0.0008463859444418,0.3063127382481252,0.0
2014-12-14,0.4428505897067225,0.3151216318906154,0.0019222497940063
2014-12-15,0.0,0.2947912040267047,0.0
2014-12-16,0.0025848154336927,0.2759391789561878,7.450580596923828e-06
2014-12-17,0.0012725854503514,0.2582187535687145,0.0
2014-12-18,0.001726163134208,0.2416708445084238,0.0
2014-12-19,0.0008583068797918,0.2261345517581895,0.0
2014-12-20,0.000441074366364,0.2115736822490395,0.0
2014-12-21,0.0012874602930423,0.1980068292196203,0.0
2014-12-22,0.0021530555613935,0.1853711018868315,0.0
2014-12-23,-2.9802322387695312e-05,0.1734097532281722,0.0
2014-12-24,0.0021347895540202,0.1623597555717753,0.0
2014-12-25,0.0038848466488161,0.1521355678993263,1.4901161193847656e-05
2014-12-26,0.0008519932279682,0.1423753372753677,0.0
2014-12-27,0.0,0.1331898316446988,0.0
2014-12-28,0.0008553265615773,0.1246521216393361,0.0
2014-12-29,0.0008523463179699,0.1166650393605383,0.0
2014-12-30,0.1141011713912121,0.1164996285238076,0.0004768371582031
2014-12-31,0.1242518424078298,0.1169997713550348,0.0004917383193969
2015-01-01,0.098940652605961,0.1158346669196107,0.0003725290298461
2015-01-02,1.1981778662288889,0.1856632604234351,0.0052452087402343
2015-01-03,1.044253651912186,0.2410561889065804,0.0044554471969604
2015-01-04,0.3821781454007578,0.2501608312610435,0.001564621925354
2015-01-05,0.002593292720121,0.2341887320003388,1.4901161193847656e-05
2015-01-06,0.0097170377557631,0.2197066872103662,4.470348358154297e-05
2015-01-07,0.1340851273994303,0.2141827156096606,0.0005960464477539
2015-01-08,0.0428514016448389,0.2031290824506399,0.0001639127731323
2015-01-09,0.0008523463748133,0.1900789704457479,0.0
2015-01-10,0.0008619472282589,0.1778714205607486,0.0
2015-01-11,0.0,0.1663958450407003,0.0
2015-01-12,0.001710653293685,0.1557709939602477,0.0
2015-01-13,0.0025931169034265,0.1458885502791624,0.0
2015-01-14,0.0008574369871894,0.1365317042603255,0.0
2015-01-15,0.0004351138045421,0.1277512790696298,0.0
2015-01-16,0.0,0.1195092610651375,0.0
2015-01-17,0.0017046927496267,0.1119089663351046,0.0
2015-01-18,0.0008523464316567,0.1047440231155273,0.0
2015-01-19,0.000429148308001,0.0980140311924611,0.0
2015-01-20,0.0021449623162084,0.0918289299746383,0.0
2015-01-21,0.0004351138045421,0.0859325547378579,0.0
2015-01-22,0.0008523463179699,0.0804435090333491,0.0
2015-01-23,0.0,0.0752536052247459,0.0
2015-01-24,0.0,0.0703985339199236,0.0
2015-01-25,0.0008523463179699,0.0659116831068943,0.0
2015-01-26,0.0,0.0616593164548366,0.0
2015-01-27,0.0026016084007096,0.0578491417416671,0.0
2015-01-28,0.0,0.0541169390486563,0.0
2015-01-29,0.0012662422363973,0.0507072166736719,0.0
2015-01-30,0.0017914758245751,0.0475513624253431,0.0
2015-01-31,0.0008583068797918,0.0445389072288559,0.0
2015-02-01,0.0612912850783686,0.0456197057997922,0.0002235174179077
2015-02-02,0.0486075877574876,0.045812472377708,0.0001788139343261
2015-02-03,0.0008523463748133,0.0429118190871987,0.0
2015-02-04,0.0017152869986603,0.040253978307293,0.0
2015-02-05,0.0012879575592705,0.0377400414848399,0.0
2015-02-06,0.0,0.0353052000987212,0.0
2015-02-07,0.0012810099292437,0.0331100910555291,0.0
2015-02-08,0.0008610395525465,0.0310295070875947,0.0
2015-02-09,0.0016570090224377,0.0291345072124233,7.450580596923828e-06
2015-02-10,0.0,0.0272548615858154,-7.450580596923828e-06
2015-02-11,0.0012895628742626,0.0255796810237797,0.0
2015-02-12,0.0012870751788796,0.0240124161305603,0.0
2015-02-13,0.0008642672923997,0.0225189871732596,0.0
2015-02-14,0.0017225742112714,0.0211772831111959,0.0
2015-02-15,0.0,0.0198110067814413,0.0
2015-02-16,0.0099718569686046,0.0191762229225486,4.470348358154297e-05
2015-02-17,0.0008523463748133,0.0179940373388238,0.0
2015-02-18,0.0021477022187355,0.0169716931375277,0.0
2015-02-19,0.0008523463748133,0.0159317352818687,0.0
2015-02-20,0.0008523463179699,0.0149588714777462,0.0
2015-02-21,0.054532289425424,0.0175119952163061,0.0002086162567138
2015-02-22,0.0008523463179699,0.0164371791583489,0.0
2015-02-23,0.0,0.0153767159868425,0.0
2015-02-24,0.0008550630923309,0.0144398351549386,0.0
2015-02-25,0.0004231928869558,0.0135355356537784,0.0
2015-02-26,0.0008565258440285,0.0127175350208913,0.0
2015-02-27,0.0025719728000694,0.0120629826195479,0.0
2015-02-28,0.000862203876295,0.0113403517328864,0.0
2015-03-01,0.0139541936619025,0.0115089866960488,4.470348358154297e-05
2015-03-02,0.7158845662047497,0.0569525724708037,0.0024586915969848
2015-03-03,1.0445594786574477,0.1206691470634904,0.0037848949432373
2015-03-04,1.6194820403256929,0.2173667530804067,0.0060796737670898
2015-03-05,1.2163639067921397,0.2818181823521314,0.0062435865402221
2015-03-06,0.1399925181999606,0.2726681395036043,0.0005364418029785
2015-03-07,0.2398179029796665,0.2705487694052857,0.0008940696716308
2015-03-08,0.8434542393729316,0.3075104126290048,0.0035762786865234
2015-03-09,0.8213332914692728,0.3406602757799898,0.0033304095268249
2015-03-10,0.0034749506880871,0.3189063838385768,-7.450580596923828e-06
2015-03-11,0.0004351138045421,0.2983598502879939,0.0
2015-03-12,0.0012844799925915,0.2791936973657099,0.0
2015-03-13,0.0,0.2611812007614706,0.0
2015-03-14,0.0012869489296463,0.2444138296755464,0.0
