Date,precipitation,runoff,u_wind,soil_moisture
2014-01-27,0.19024312496185303,0.0007748603820800781,-1.6909376780192058,0.19503339131673178
2014-01-28,0.33775590600271244,0.0013783574104309082,-1.515185038248698,0.19609642028808594
2014-01-29,0.0034657832657103427,2.2351741790771484e-05,-2.0341885884602866,0.19531122843424478
2014-01-30,0.0008553265615773853,0.0,-1.490774154663086,0.1940739949544271
2014-01-31,0.002566710293194774,1.4901161193847656e-05,-1.983236312866211,0.1930567423502604
2014-02-01,0.002148607222807186,0.0,-1.9462439219156902,0.19222259521484375
2014-02-02,0.0008553023462809506,0.0,-0.6907278696695963,0.19136555989583334
2014-02-03,0.0004351138045421976,0.0,-0.19244893391927084,0.19054794311523438
2014-02-04,0.0,0.0,0.05405553181966146,0.18979771931966147
2014-02-05,0.0022530554701916117,7.450580596923828e-06,-0.33547719319661456,0.18912823994954428
2014-02-06,0.0029355287551879883,7.450580596923828e-06,-0.5490983327229818,0.1885395050048828
2014-02-07,0.0015034327134344494,0.0,-0.42685508728027344,0.18802960713704428
2014-02-08,0.0008600427463534288,0.0,-0.062151590983072914,0.18759791056315103
2014-02-09,0.0008706012977199862,0.0,-0.14456494649251303,0.1872386932373047
2014-02-10,0.0,0.0,-0.5082831382751465,0.18696085611979166
2014-02-11,0.03658052668242817,0.0001341104507446289,-0.4935614267985026,0.18696975708007812
2014-02-12,0.000852346317969932,0.0,-1.0753285487492878,0.18680953979492188
2014-02-13,0.0012934207802572928,0.0,-2.027489344278971,0.18664868672688803
2014-02-14,0.034517049527948984,0.00014901161193847656,-1.4009151458740234,0.18668365478515625
2014-02-15,0.8691728114058606,0.003203749656677246,-0.7109260559082031,0.18918291727701822
2014-02-16,4.129293560879432,0.01849234104156494,-0.17482872804005942,0.21405410766601562
2014-02-17,0.6743687031303125,0.003039836883544922,-1.1188716888427734,0.2243811289469401
2014-02-18,0.0023424624373546976,1.4901161193847656e-05,-1.457445780436198,0.2187347412109375
2014-02-19,0.0004351138045421976,0.0,-1.3696314493815105,0.2131983439127604
2014-02-20,0.0008642672355563263,0.0,-1.4566153287887573,0.20857556660970053
2014-02-21,0.00129170342688667,0.0,-1.5339520772298176,0.20485560099283853
2014-02-22,0.0004351138613856165,0.0,-1.808209737141927,0.2017828623453776
2014-02-23,0.001714933205221314,7.450580596923828e-06,-2.4231688181559243,0.19924354553222656
2014-02-24,0.0004261732051702438,0.0,-2.3157920837402344,0.1970971425374349
2014-02-25,0.0008583068797918258,0.0,-2.1662305196126304,0.1952521006266276
2014-02-26,0.0,0.0,-1.7532145182291667,0.1936499277750651
2014-02-27,0.0012814997489840607,0.0,-1.5388730367024739,0.1922613779703776
2014-02-28,0.034126639434362005,0.00011920928955078125,-1.6487178802490234,0.19129371643066406
2014-03-01,0.0,0.0,-1.562571128209432,0.19025866190592447
2014-03-02,0.10123302479314589,0.0003725290298461914,-1.2937475840250652,0.18941434224446616
2014-03-03,0.08025169372061214,0.0003129243850708008,-2.0385119120279946,0.18986002604166666
2014-03-04,0.03650784492492676,0.0001341104507446289,-1.5360349019368489,0.1894054412841797
2014-03-05,0.01602768897512874,5.9604644775390625e-05,-2.1102116902669272,0.18883069356282553
2014-03-06,0.09949089320926419,0.00035762786865234375,-1.712241490681966,0.18843205769856772
2014-03-07,0.0027120113372802734,1.4901161193847656e-05,-1.9888769785563152,0.18834622701009116
2014-03-08,0.000852346317969932,0.0,-1.8377632697423298,0.18774541219075522
2014-03-09,0.0039661114215050475,1.4901161193847656e-05,-1.1778757572174072,0.1872990926106771
2014-03-10,0.025677680866920127,8.940696716308594e-05,-1.2954068978627522,0.18703905741373697
2014-03-11,0.006690621376037598,3.725290298461914e-05,-1.6890195210774739,0.18671162923177084
2014-03-12,0.0002384185791015625,0.0,-1.0209522247314453,0.18646939595540366
2014-03-13,0.004240870453031675,1.4901161193847656e-05,-0.6939786275227865,0.18624178568522134
2014-03-14,0.19283592689589568,0.0006854534149169922,-1.0890674591064453,0.18676185607910156
2014-03-15,0.01761317253112793,4.470348358154297e-05,-0.8851102193196615,0.1870403289794922
2014-03-16,0.0008523463748133508,0.0,-0.9094088077545166,0.1865380605061849
2014-03-17,0.0021489248069883615,7.450580596923828e-06,-0.7360731760660807,0.18613433837890625
2014-03-18,0.00215228402566936,0.0,-0.42564646402994794,0.18581771850585938
2014-03-19,0.0,0.0,-0.19562403361002603,0.1855595906575521
2014-03-20,0.0004351138045421976,0.0,-0.46736399332682294,0.1853949228922526
2014-03-21,0.02381953902386158,8.940696716308594e-05,-0.12465731302897136,0.18538729349772134
2014-03-22,0.14564050269072482,0.000521540641784668,-0.7049935658772787,0.18587176005045572
2014-03-23,0.0054998750478318925,0.0,-0.7428900400797526,0.1862360636393229
2014-03-24,0.001731721738451597,0.0,-1.1024099985758464,0.185882568359375
2014-03-25,0.0024234736493156106,0.0,-1.0603887637456257,0.1856988271077474
2014-03-26,0.0,0.0,-0.826406200726827,0.18551317850748697
2014-03-27,0.0025779008296922257,0.0,0.011710484822591146,0.18535741170247397
2014-03-28,-5.960430371487746e-06,0.0,0.7915833791097006,0.18522961934407553
2014-03-29,0.000852346317969932,0.0,0.28721046447753906,0.1851018269856771
2014-03-30,0.0008731695970709552,0.0,0.2918402353922526,0.18502680460611978
2014-03-31,0.0008553265615773853,0.0,0.22036107381184897,0.1849797566731771
2014-04-01,0.009924173355102539,2.9802322387695312e-05,-0.1094218095143636,0.18500073750813803
2014-04-02,0.5492866039276123,0.0019222497940063477,-0.38366878032684326,0.18748092651367188
2014-04-03,0.3649324177672497,0.0011771917343139648,-0.2970072428385417,0.19023704528808594
2014-04-04,0.0016957510524662212,0.0,-0.1745478312174479,0.19011370340983072
2014-04-05,0.0004351138045421976,0.0,-0.10584958394368489,0.18874486287434897
2014-04-06,0.018864700450649252,4.470348358154297e-05,-0.4334903558095296,0.18793233235677084
2014-04-07,0.034001597498445335,0.0001341104507446289,0.1596857706705729,0.18739891052246094
2014-04-08,0.040358177045618504,0.00014901161193847656,0.12457593282063802,0.18696912129720053
2014-04-09,0.20244717597961426,0.0007003545761108398,0.8078365325927734,0.18750317891438803
2014-04-10,0.01466572274466671,4.470348358154297e-05,0.24639765421549478,0.1873760223388672
2014-04-11,0.043612097897494095,0.00016391277313232422,-0.5844510396321615,0.18683687845865884
2014-04-12,0.29413240343956204,0.001043081283569336,-0.586523691813151,0.18784523010253906
2014-04-13,0.11859238147238216,0.0004172325134277344,-1.237134297688802,0.18872896830240884
2014-04-14,0.10993182655738565,0.0003725290298461914,-0.8710823059082031,0.18862215677897134
2014-04-15,0.0008344650268554688,0.0,-0.2698872884114583,0.18809636433919272
2014-04-16,1.073560586178246,0.00502169132232666,-0.4206676483154297,0.1925989786783854
2014-04-17,0.11112093915244259,0.00035762786865234375,-0.7456258138020834,0.19609832763671875
2014-04-18,0.014352798416439327,4.470348358154297e-05,-0.36842918395996094,0.1939983367919922
2014-04-19,0.10251998901367188,0.0003427267074584961,-0.1363245646158854,0.1923058827718099
2014-04-20,0.0035762786865234375,2.9802322387695312e-05,-0.08705393473307292,0.19057146708170572
2014-04-21,0.4591941833496094,0.0016838312149047852,-1.0398006439208984,0.19116528828938803
2014-04-22,0.008195638656616211,2.9802322387695312e-05,-0.6819820404052734,0.19089762369791666
2014-04-23,0.12290477752685547,0.0005066394805908203,-0.4746087392171224,0.18965721130371094
2014-04-24,0.2574821906478064,0.0008493661880493164,-0.4055679241816203,0.18976147969563803
2014-04-25,0.0056535005228397495,2.9802322387695312e-05,-0.09296735127766927,0.1892388661702474
2014-04-26,0.0010371208141179977,0.0,-0.4642804463704427,0.18805567423502603
2014-04-27,0.4674829502846478,0.0015050172805786133,-0.5373870929082235,0.18942133585611978
2014-04-28,0.018715858459472656,5.9604644775390625e-05,-0.1797898213068644,0.1897741953531901
2014-04-29,0.050008296966552734,0.00014901161193847656,-0.3452612559000651,0.18879381815592447
2014-04-30,0.008013844421839167,2.9802322387695312e-05,-0.09444109598795573,0.18798001607259116
2014-05-01,0.042838639785713895,0.00014901161193847656,-0.03756523132324219,0.18740526835123697
2014-05-02,0.7449328899156171,0.0028908252716064453,-0.34417152404785156,0.19042587280273438
2014-05-03,2.416035532917249,0.01189112663269043,-0.4842338562011719,0.20682652791341147
2014-05-04,0.39939582347869873,0.0013709068298339844,-0.8684495290120443,0.21587435404459634
2014-05-05,0.8160978553632958,0.0036209821701049805,-1.395346959431966,0.2151025136311849
2014-05-06,0.9125053881575695,0.0036209821701049805,-1.5191300710042317,0.21680323282877603
2014-05-07,2.5878220694721676,0.012427568435668945,-0.7823645273844401,0.2312494913736979
2014-05-08,2.8518319128920666,0.015661120414733887,-0.28275108337402344,0.2542215983072917
2014-05-09,57.98790901718576,7.4965208768844604,-0.9834855397542318,0.34440040588378906
2014-05-10,1.185739040369782,0.010147690773010254,1.4180164337158203,0.40573374430338544
2014-05-11,0.00035762786865234375,0.0,0.6204140981038412,0.37488683064778644
2014-05-12,0.0012860019182880933,7.450580596923828e-06,0.6429131825764974,0.35074806213378906
2014-05-13,0.0017032524510796065,0.0,0.672662099202474,0.3302421569824219
2014-05-14,2.1681501038983697e-05,0.0,1.140279769897461,0.31237220764160156
2014-05-15,0.0,0.0,0.6812318166097006,0.296169916788737
2014-05-16,0.0004261732051702438,0.0,0.5514386494954427,0.28151512145996094
2014-05-17,0.14677643775939941,0.0006705522537231445,0.12182903289794922,0.26998265584309894
2014-05-18,0.22773209639126435,0.0010132789611816406,0.059175690015157066,0.26008160909016925
2014-05-19,0.006563192755493219,4.470348358154297e-05,-0.469832181930542,0.2513783772786458
2014-05-20,0.022292137145996094,0.00011920928955078125,0.34774144490559894,0.24246660868326822
2014-05-21,0.009516424881894636,2.9802322387695312e-05,1.2952067057291667,0.2336247762044271
2014-05-22,0.03979812896659496,0.00016391277313232422,1.2929712931315105,0.22521527608235678
2014-05-23,0.1183778046538464,0.0005364418029785156,-0.6609446207682291,0.2185077667236328
2014-05-24,0.007256865501403809,4.470348358154297e-05,-1.2307260831197102,0.21333630879720053
2014-05-25,12.616440653800964,0.09429454803466797,-1.3161201477050781,0.2194372812906901
2014-05-26,10.248887538807594,1.6035139560699463,0.16404342651367188,0.3721364339192708
2014-05-27,0.15994906425476074,0.0008419156074523926,-0.08005905151367188,0.3292732238769531
2014-05-28,0.007945299046241416,4.470348358154297e-05,-0.1493206024169922,0.3042303721110026
2014-05-29,0.000852346317969932,0.0,-0.2971992492675781,0.2834637959798177
2014-05-30,0.004480129064177163,1.4901161193847656e-05,0.28978729248046875,0.26540565490722656
2014-05-31,0.004343120053817984,0.0,-0.11360740661621094,0.24950408935546875
2014-06-01,0.01893137823572033,8.940696716308594e-05,-1.5297931432724,0.2370166778564453
2014-06-02,19.030591845535128,1.0391920804977417,-1.4074586232503254,0.2494818369547526
2014-06-03,5.680873735570913,0.21633505821228027,-0.7184320688247681,0.36172231038411456
2014-06-04,0.007911411216809938,4.470348358154297e-05,-0.5219993591308594,0.3319568634033203
2014-06-05,0.0008598613625565577,0.0,-0.22483189900716147,0.3082110087076823
2014-06-06,2.002348509222429e-06,0.0,-0.5198160807291666,0.2875378926595052
2014-06-07,0.045672059059143066,0.00019371509552001953,1.092471440633138,0.2692769368489583
2014-06-08,0.7924169300963513,0.0038743019104003906,2.69187863667806,0.25789769490559894
2014-06-09,1.3452321290401414,0.00718235969543457,3.5909112294514975,0.25788625081380206
2014-06-10,0.01195967196920833,4.470348358154297e-05,3.4179321924845376,0.24948692321777344
2014-06-11,0.21903514851828731,0.000908970832824707,3.600195566813151,0.23665746053059897
2014-06-12,0.7928907871246338,0.004649162292480469,3.3374710083007812,0.22961044311523438
2014-06-13,7.8755497931979335,0.05058944225311279,3.8057772318522134,0.2530021667480469
2014-06-14,1.7886757849510104,0.011280179023742676,3.1520067850748696,0.31506919860839844
2014-06-15,0.10573863983154297,0.0005066394805908203,3.1770706176757812,0.2973486582438151
2014-06-16,0.48169493675231934,0.0020116567611694336,3.3716615041097007,0.2749169667561849
2014-06-17,0.4271260260111376,0.002294778823852539,2.728967030843099,0.26006317138671875
2014-06-18,0.10761546786852705,0.0004172325134277344,3.3120142618815103,0.248382568359375
2014-06-19,0.16601383686065674,0.0007450580596923828,3.5480823516845703,0.23827679951985678
2014-06-20,2.942691055125124,0.014573335647583008,2.1774826049804688,0.2505327860514323
2014-06-21,0.008213520082733794,2.9802322387695312e-05,3.0340601603190103,0.2458667755126953
2014-06-22,0.009149312973022461,4.470348358154297e-05,2.5400479634602866,0.2360057830810547
2014-06-23,0.0,0.0,3.3950723012288413,0.22579193115234375
2014-06-24,0.000852346317969932,0.0,3.2640209197998047,0.21639506022135416
2014-06-25,0.0699162483215332,0.00025331974029541016,2.728483200073242,0.2093505859375
2014-06-26,0.5955278872420422,0.0021457672119140625,0.9976933797200521,0.20593833923339844
2014-06-27,3.4797072409560315,0.01609325408935547,0.1119524637858073,0.23127237955729166
2014-06-28,6.563502550022804,0.03440678119659424,1.217690149943034,0.27996190388997394
2014-06-29,0.30175140267374445,0.0011622905731201172,1.4672247568766277,0.2919292449951172
2014-06-30,0.0014130424688119092,0.0,1.2204500834147136,0.2727654774983724
2014-07-01,0.0410228967666626,0.00017881393432617188,1.3949718475341797,0.2572460174560547
2014-07-02,0.18551464182792188,0.0007301568984985352,2.4750474294026694,0.24332491556803384
2014-07-03,0.3007076308563228,0.0010058283805847168,2.391709645589193,0.23325030008951822
2014-07-04,0.1963269021416636,0.0007078051567077637,2.348656336466471,0.22475687662760416
2014-07-05,5.7845973018579855,0.03540515899658203,1.2925675710042317,0.25251197814941406
2014-07-06,7.424861192646404,0.045940279960632324,0.9299119313557943,0.31651051839192706
2014-07-07,9.790596365860438,0.06598234176635742,1.7703514099121094,0.3687388102213542
2014-07-08,36.20465099817238,2.22209095954895,2.097916920979818,0.42240269978841144
2014-07-09,11.743798851966858,1.4626532793045044,2.814535140991211,0.40401268005371094
2014-07-10,2.7044713497161865,0.018537044525146484,3.4390811920166016,0.40877660115559894
2014-07-11,14.786392450332642,0.14522671699523926,3.585649530092875,0.4464410146077474
2014-07-12,20.20672857761241,0.2957358956336975,3.404838959376017,0.44113604227701825
2014-07-13,5.611652135847578,0.057697296142578125,3.220493952433268,0.44135602315266925
2014-07-14,12.880606168494069,0.18537044525146484,3.417430877685547,0.4517052968343099
2014-07-15,7.844846294347008,0.09579956531524658,3.0666942596435547,0.44786326090494794
2014-07-16,3.218412399291992,0.03764033317565918,2.7551663716634116,0.43667157491048175
2014-07-17,0.21678507317801632,0.001989305019378662,2.9680773417154946,0.4145609537760417
2014-07-18,1.36643648147583,0.010870397090911865,3.1031112670898438,0.39865366617838544
2014-07-19,12.044438719744477,0.13694167137145996,2.981787999471029,0.4269549051920573
2014-07-20,5.122638213038044,0.04963576793670654,4.022696177164714,0.43711598714192706
2014-07-21,3.5083554216726043,0.03038346767425537,4.129177093505859,0.4271157582600911
2014-07-22,1.0572850703169934,0.008687376976013184,4.028554201126099,0.41603660583496094
2014-07-23,2.5477707386016846,0.024750828742980957,3.3667004903157554,0.407534917195638
2014-07-24,0.31816959375419174,0.0024884939193725586,3.0000101725260415,0.3932660420735677
2014-07-25,0.9820099539297189,0.007867813110351562,3.138320287068685,0.37343406677246094
2014-07-26,9.85473692406913,0.11967122554779053,1.5080013275146484,0.3917986551920573
2014-07-27,48.245409131045136,5.083128809928894,2.9718259970347085,0.4472370147705078
2014-07-28,67.87969172000885,9.22270119190216,3.920443614323934,0.45157114664713544
2014-07-29,18.372923135757446,0.7519274950027466,3.5103511810302734,0.45265769958496094
2014-07-30,28.07391583919383,2.7845054864883423,3.052676518758138,0.44826825459798175
2014-07-31,0.06139981633168645,0.000908970832824707,2.777099609375,0.4242712656656901
2014-08-01,1.1369086678314488,0.015787780284881592,3.0203984578450522,0.41202036539713544
2014-08-02,0.07303357114096798,0.0008940696716308594,3.6645482381184897,0.4004535675048828
2014-08-03,0.6499528884837957,0.007405877113342285,3.682694753011068,0.3880748748779297
2014-08-04,4.872441291812635,0.07496774196624756,3.552771886189779,0.3917490641276042
2014-08-05,5.166808027013303,0.2506822347640991,3.624841054280599,0.41923777262369794
2014-08-06,0.6388574838638306,0.007659196853637695,3.479029337565104,0.398312250773112
2014-08-07,0.10501857445888163,0.0011324882507324219,2.993025461832682,0.38349660237630206
2014-08-08,0.6150081268287977,0.006213784217834473,2.5444043477376304,0.37170982360839844
2014-08-09,0.14907121658325195,0.0014603137969970703,2.5767428080240884,0.36187744140625
2014-08-10,1.114773750259701,0.010535120964050293,1.7420533498128254,0.35389455159505206
2014-08-11,2.6193857192993164,0.03260374069213867,1.234903335571289,0.360409418741862
2014-08-12,2.4773776531219482,0.031247735023498535,1.798983891805013,0.3779792785644531
2014-08-13,1.3310909271240234,0.015109777450561523,1.9252853393554688,0.3728930155436198
2014-08-14,1.1545121669769287,0.014394521713256836,2.214083989461263,0.3656450907389323
2014-08-15,0.30080101504381673,0.0027567148208618164,1.8804429372151692,0.35445086161295575
2014-08-16,0.43505973519586405,0.0038295984268188477,1.235094706217448,0.34749794006347656
2014-08-17,0.8841156959533691,0.006884336471557617,1.328824758529663,0.33966954549153644
2014-08-18,3.1600222435486103,0.03758072853088379,0.05711491902669271,0.3397776285807292
2014-08-19,1.3638795171004858,0.015869736671447754,-0.3526986440022786,0.3636849721272786
2014-08-20,0.25084304594003015,0.0020265579223632812,-0.32948875427246094,0.3463033040364583
2014-08-21,0.08511543273925781,0.0006705522537231445,-0.6491832733154297,0.33204396565755206
2014-08-22,1.3198673723309184,0.010281801223754883,-1.0253651936848958,0.32670148213704425
2014-08-23,1.7285645008087158,0.01823902130126953,-1.413333257039388,0.3285376230875651
2014-08-24,6.416589021682739,0.08094310760498047,-1.021432876586914,0.3353112538655599
2014-08-25,4.510307312006745,0.05459785461425781,0.5215403238932291,0.38705889383951825
2014-08-26,16.203129291511686,1.3276785612106323,1.2236951192220051,0.4204832712809245
2014-08-27,27.711713314051423,1.840636134147644,2.0391178131103516,0.44342803955078125
2014-08-28,54.442252663307045,8.032411336898804,3.4599781036376953,0.4449443817138672
2014-08-29,28.94528612728209,2.900540828704834,2.446796417236328,0.44970258076985675
2014-08-30,27.096056194238827,3.646649420261383,2.191648483276367,0.4442869822184245
2014-08-31,25.40799333087307,4.133254289627075,2.923858642578125,0.45216623942057294
2014-09-01,2.609211539493117,0.05561113357543945,2.260929743448893,0.44187037150065106
2014-09-02,0.17545572944754895,0.0024437904357910156,1.4442691802978516,0.4184271494547526
2014-09-03,0.8384534825154333,0.011056661605834961,1.4925721486409504,0.4029998779296875
2014-09-04,3.795614098464739,0.07259845733642578,1.745953877766927,0.4013500213623047
2014-09-05,9.812289476371916,0.3512352705001831,2.4138177235921225,0.43448321024576825
2014-09-06,30.395842653376803,1.5966296195983887,3.7932866414388022,0.4539356231689453
2014-09-07,5.757232298208237,0.14674663543701172,3.306150436401367,0.4391822814941406
2014-09-08,0.6227940320968628,0.008553266525268555,2.4905929565429688,0.41593297322591144
2014-09-09,0.041425228118896484,0.000521540641784668,2.900273640950521,0.39984385172526044
2014-09-10,5.909734964365754,0.11216104030609131,2.4001038869222007,0.3986199696858724
2014-09-11,0.8858144283294678,0.010892748832702637,2.006615956624349,0.4204718271891276
2014-09-12,9.089607000248634,0.2426058053970337,1.5897337595621746,0.42512766520182294
2014-09-13,1.3154954185097267,0.01739710569381714,1.9772802988688152,0.4187469482421875
2014-09-14,4.825884499382482,0.08659064769744873,1.6726417541503906,0.42486572265625
2014-09-15,8.633068894198459,0.1752227544784546,1.4706579844156902,0.4455331166585286
2014-09-16,19.841560798528945,3.032088279724121,1.9538567860921223,0.44118181864420575
2014-09-17,7.858666777508461,0.1971125602722168,1.830942153930664,0.4422308603922526
2014-09-18,19.18315589426811,2.899453043937683,1.6705010732014973,0.443756103515625
2014-09-19,19.904074072712774,2.4463683366775513,1.766583760579427,0.43540509541829425
2014-09-20,13.137400150299072,1.082688570022583,1.9901924133300781,0.45160357157389325
2014-09-21,0.838469568407163,0.013530254364013672,1.823382059733073,0.4286359151204427
2014-09-22,0.7003656655797386,0.009685754776000977,1.2132326761881511,0.41413307189941406
2014-09-23,2.506024471585988,0.04519522190093994,0.41322072347005206,0.4049981435139974
2014-09-24,1.6412466763995326,0.020936131477355957,0.019948323567708332,0.4148082733154297
2014-09-25,3.8072851502874983,0.06663799285888672,-0.5743764241536459,0.4141089121500651
2014-09-26,0.5430847683101092,0.0064373016357421875,-0.3750661214192708,0.40950457255045575
2014-09-27,0.6223917007446289,0.0070035457611083984,-0.8977648417154948,0.3937733968098958
2014-09-28,0.22628307342387188,0.0024139881134033203,-0.9313570658365885,0.38012440999348956
2014-09-29,0.08182823654578897,0.0008493661880493164,-0.2779699961344401,0.3686510721842448
2014-09-30,0.9804427622839285,0.009641051292419434,-0.4147268931070964,0.3620897928873698
2014-10-01,0.8586663058736121,0.008940696716308594,-0.2659962972005208,0.35770543416341144
2014-10-02,0.5728737980348342,0.005230307579040527,-0.41416295369466144,0.35135523478190106
2014-10-03,0.3459006546790988,0.00311434268951416,0.1306940714518229,0.3444073994954427
2014-10-04,0.5908042193141227,0.005125999450683594,0.06270313262939453,0.3373864491780599
2014-10-05,5.113255977562403,0.064849853515625,0.0337212880452474,0.34838422139485675
2014-10-06,1.1375784873735029,0.011652708053588867,-0.5253880818684896,0.374996821085612
2014-10-07,1.3619691132475964,0.011727213859558105,-1.1909961700439453,0.36771519978841144
2014-10-08,0.8473956140910843,0.007167458534240723,-1.2542572021484375,0.3579413096110026
2014-10-09,0.5571424960066906,0.004559755325317383,0.17087872823079428,0.34891319274902344
2014-10-10,0.05849333382457189,0.000476837158203125,0.8963190714518229,0.33632850646972656
2014-10-11,3.271934493511708,0.034362077713012695,1.6943804423014324,0.3270365397135417
2014-10-12,16.993322968477997,0.2063661813735962,4.6771392822265625,0.4039052327473958
2014-10-13,0.046068429941925615,0.000476837158203125,-0.3819135030110677,0.40349896748860675
2014-10-14,1.1217228670830082,0.01023709774017334,-1.7594153086344402,0.38458251953125
2014-10-15,1.7654597759246826,0.01683831214904785,-1.6178372701009114,0.3810691833496094
2014-10-16,1.1196747850590327,0.010654330253601074,-1.5490398406982422,0.37413597106933594
2014-10-17,1.1033700036762184,0.009760260581970215,-1.4206689198811848,0.3663247426350911
2014-10-18,0.1462101936340332,0.0011771917343139648,-1.3284937540690105,0.3562266031901042
2014-10-19,1.4883995054333354,0.01582503318786621,-1.536171595255534,0.3518060048421224
2014-10-20,0.0008553265615773853,0.0,-1.8382237752278645,0.3431224822998047
2014-10-21,0.6473064422607422,0.004872679710388184,-1.8613535563151042,0.3336219787597656
2014-10-22,0.567126274063412,0.004231929779052734,-1.7011979420979817,0.3272520701090495
2014-10-23,0.6261050700118176,0.004559755325317383,-1.5032634735107422,0.32157135009765625
2014-10-24,0.3651708363463513,0.00260770320892334,-1.6608537038167317,0.3143119812011719
2014-10-25,5.021589780881186,0.05223602056503296,-1.2497812906901042,0.3259938557942708
2014-10-26,7.474092578661384,0.07978081703186035,-1.0116017659505208,0.3928934733072917
2014-10-27,13.473033905029297,1.7620697617530823,-0.009743372599283854,0.41307703653971356
2014-10-28,0.8544325828552246,0.00737607479095459,-0.7817459106445312,0.3954919179280599
2014-10-29,0.0008672474791637796,1.4901161193847656e-05,-0.8803501129150391,0.3775596618652344
2014-10-30,0.000852346317969932,0.0,-1.0595245361328125,0.36225446065266925
2014-10-31,0.0004410743663640915,0.0,-0.9478289286295573,0.349606196085612
2014-11-01,0.5511008245662197,0.0041425228118896484,-0.23059972127278647,0.34374427795410156
2014-11-02,0.0,0.0,-1.000521977742513,0.3371359507242839
2014-11-03,0.0008553265615773853,7.450580596923828e-06,-0.7500794728597006,0.3270270029703776
2014-11-04,0.0012813263197131164,7.450580596923828e-06,-0.2313238779703776,0.3162988026936849
2014-11-05,0.0004261732051702438,0.0,0.1319239934285482,0.3057422637939453
2014-11-06,0.001719593893056981,1.4901161193847656e-05,0.0016314188639322917,0.296725591023763
2014-11-07,0.0012874602361989673,0.0,-0.7667452494303385,0.287478764851888
2014-11-08,0.06530445620001046,0.00038743019104003906,-0.9088300069173177,0.2796141306559245
2014-11-09,9.360910834743663,0.09427964687347412,-0.7173273166020712,0.3238538106282552
2014-11-10,0.6765753029753796,0.005125999450683594,-2.219671090443929,0.3704916636149089
2014-11-11,0.9907162793751922,0.006645917892456055,-1.3924846649169922,0.3527240753173828
2014-11-12,2.399790286915504,0.021949410438537598,-1.7077039082845051,0.3439477284749349
2014-11-13,1.0867416858673096,0.007063150405883789,-2.1667658487955728,0.3548297882080078
2014-11-14,1.0091602793131926,0.006705522537231445,-1.1183801889419556,0.34567832946777344
2014-11-15,0.17871260632773556,0.0011622905731201172,-0.9111220041910807,0.3344262440999349
2014-11-16,0.16019046296378292,0.0010132789611816406,-0.8814322153727213,0.3216501871744792
2014-11-17,0.0031185309694592434,1.4901161193847656e-05,-0.8677520751953125,0.3092199961344401
2014-11-18,0.1552730797698132,0.00095367431640625,-1.1214033762613933,0.29861895243326825
2014-11-19,1.154298603580628,0.0068247318267822266,-0.9421329100926717,0.29614512125651044
2014-11-20,0.03978908051749386,0.0002384185791015625,-1.2006721496582031,0.29096539815266925
2014-11-21,0.0021517276422855502,1.4901161193847656e-05,-0.7906227111816406,0.28170331319173175
2014-11-22,0.0016927718320403073,0.0,-0.6976591746012369,0.2727120717366536
